Date,Open,High,Low,Close,Adj Close,Volume
2023-08-01,20.299999,20.770000,19.780001,20.760000,19.664444,1132300
2023-09-01,20.830000,20.830000,19.299999,19.790001,18.745636,822000
2023-10-01,19.910000,20.750000,18.160999,18.666000,17.935171,944100
2023-11-01,18.770000,19.230000,18.730000,19.080000,18.690634,462600
2023-11-17,19.080000,19.129101,19.010099,19.080000,19.080000,27165
