Date,Open,High,Low,Close,Adj Close,Volume
2023-09-01,20.740000,21.450001,19.530001,19.937000,19.326838,569000
2023-10-01,20.100000,21.530001,19.745001,21.330999,20.678173,409000
2023-11-01,21.440001,22.419001,21.440001,22.290001,21.910789,284200
