Date,Open,High,Low,Close,Adj Close,Volume
2023-06-01,23.209999,24.160000,22.100000,23.594999,19.329655,1162700
2023-07-01,23.780001,24.160000,22.504999,23.889000,20.212135,3157900
2023-08-01,23.860001,24.879999,20.459999,24.820000,21.884617,5130500
2023-09-01,24.959999,24.980000,20.590000,21.900000,20.021967,7103500
2023-10-01,22.120001,22.697001,19.620001,20.360001,19.369312,7697800
2023-11-01,20.469999,22.040001,20.469999,21.969999,21.548475,2975100
