Date,Open,High,Low,Close,Adj Close,Volume
2023-05-01,20.600000,23.020000,20.000000,21.547001,19.239830,573100
2023-06-01,21.620001,22.860001,21.212000,22.802000,20.360447,532100
2023-07-01,22.889999,22.889999,21.500000,22.620001,20.469164,1650000
2023-08-01,22.600000,22.650000,19.500000,20.500000,19.082880,2903000
2023-09-01,20.600000,20.600000,18.344000,18.629999,17.789499,2776700
2023-10-01,18.620001,19.110001,17.820000,18.350000,17.727484,1254000
2023-11-01,18.280001,19.459999,18.280001,19.430000,19.254745,996100
